_id,cenmigID,Run,Sample_Name,BioProject,BioSample,Experiment,Organism,Serovar,isolation_source,Collection_date,Center_Name,geo_loc,geo_loc_name_country,geo_loc_name_country_continent,sub_region,Assay_Type,LibrarySource,LibrarySelection,LibraryLayout,Platform,Instrument,host_disease_stage,lat_lon,host,host_disease,asm_acc,AMR_genotypes,ftp_path
619b3cc9570f24c02dcd49af,GCA_902715705.1,,,PRJEB4140,SAMEA1965205,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902715705.1,"aac(6')-Ie/aph(2'')-Ia,aadD1,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,mupA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/715/705/GCA_902715705.1_12162_6_52
619b3cc9570f24c02dcd49b0,GCA_902715695.1,,,PRJEB4140,SAMEA2080899,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902715695.1,"aac(6')-Ie/aph(2'')-Ia,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/715/695/GCA_902715695.1_12162_6_43
619b3cc9570f24c02dcd49b1,GCA_902715755.1,,,PRJEB4140,SAMEA2078565,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902715755.1,"aac(6')-Ie/aph(2'')-Ia,aadD1,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,mupA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/715/755/GCA_902715755.1_12162_6_56
619b3cc9570f24c02dcd49b2,GCA_902715825.1,,,PRJEB4140,SAMEA2080901,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902715825.1,"aac(6')-Ie/aph(2'')-Ia,aadD1,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,mupA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/715/825/GCA_902715825.1_12162_6_49
619b3cc9570f24c02dcd49b3,GCA_902715815.1,,,PRJEB4140,SAMEA1971587,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902715815.1,"aac(6')-Ie/aph(2'')-Ia,aadD1,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,mupA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/715/815/GCA_902715815.1_12162_6_53
619b3cc9570f24c02dcd49b4,GCA_902715845.1,,,PRJEB4140,SAMEA2078560,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902715845.1,"aac(6')-Ie/aph(2'')-Ia,aadD1,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,mupA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/715/845/GCA_902715845.1_12162_6_45
619b3cc9570f24c02dcd49b5,GCA_902715795.1,,,PRJEB4140,SAMEA2078567,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902715795.1,"aac(6')-Ie/aph(2'')-Ia,aadD1,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,mupA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/715/795/GCA_902715795.1_12162_6_59
619b3cc9570f24c02dcd49b6,GCA_902715805.1,,,PRJEB4140,SAMEA2078258,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902715805.1,"aac(6')-Ie/aph(2'')-Ia,aadD1,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,mupA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/715/805/GCA_902715805.1_12162_6_41
619b3cc9570f24c02dcd49b7,GCA_902715855.1,,,PRJEB4140,SAMEA2080903,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902715855.1,"aac(6')-Ie/aph(2'')-Ia,aadD1,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,mupA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/715/855/GCA_902715855.1_12162_6_58
619b3cc9570f24c02dcd49b8,GCA_902715835.1,,,PRJEB4140,SAMEA2078559,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902715835.1,"aac(6')-Ie/aph(2'')-Ia,aadD1,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,mupA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/715/835/GCA_902715835.1_12162_6_42
619b3cc9570f24c02dcd49b9,GCA_902715865.1,,,PRJEB4140,SAMEA2078259,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902715865.1,"aac(6')-Ie/aph(2'')-Ia,aadD1,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,mupA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/715/865/GCA_902715865.1_12162_6_44
619b3cc9570f24c02dcd49ba,GCA_902715875.1,,,PRJEB4140,SAMEA1972809,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902715875.1,"aac(6')-Ie/aph(2'')-Ia,aadD1,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,mupA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/715/875/GCA_902715875.1_12162_6_62
619b3cc9570f24c02dcd49bb,GCA_902715905.1,,,PRJEB4140,SAMEA2080904,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902715905.1,"aac(6')-Ie/aph(2'')-Ia,aadD1,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,mupA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/715/905/GCA_902715905.1_12162_6_61
619b3cc9570f24c02dcd49bc,GCA_902715895.1,,,PRJEB4140,SAMEA2078569,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902715895.1,"aac(6')-Ie/aph(2'')-Ia,aadD1,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,mupA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/715/895/GCA_902715895.1_12162_6_63
619b3cc9570f24c02dcd49bd,GCA_902715885.1,,,PRJEB4140,SAMEA2078568,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902715885.1,"aac(6')-Ie/aph(2'')-Ia,aadD1,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,mupA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/715/885/GCA_902715885.1_12162_6_60
619b3cc9570f24c02dcd49be,GCA_902715925.1,,,PRJEB4140,SAMEA2078571,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902715925.1,"aac(6')-Ie/aph(2'')-Ia,aadD1,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,mupA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/715/925/GCA_902715925.1_12162_6_66
619b3cc9570f24c02dcd49bf,GCA_902715935.1,,,PRJEB4140,SAMEA2080905,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902715935.1,"aac(6')-Ie/aph(2'')-Ia,aadD1,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,mupA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/715/935/GCA_902715935.1_12162_6_64
619b3cc9570f24c02dcd49c0,GCA_902715915.1,,,PRJEB4140,SAMEA2080906,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902715915.1,"aac(6')-Ie/aph(2'')-Ia,aadD1,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,mupA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/715/915/GCA_902715915.1_12162_6_67
619b3cc9570f24c02dcd49c1,GCA_902715945.1,,,PRJEB4140,SAMEA2078570,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902715945.1,"aac(6')-Ie/aph(2'')-Ia,aadD1,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,mupA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/715/945/GCA_902715945.1_12162_6_65
619b3cc9570f24c02dcd49c2,GCA_902715955.1,,,PRJEB4140,SAMEA2078572,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902715955.1,"aac(6')-Ie/aph(2'')-Ia,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/715/955/GCA_902715955.1_12162_6_68
619b3cc9570f24c02dcd49c3,GCA_902715965.1,,,PRJEB4140,SAMEA1967537,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902715965.1,"aac(6')-Ie/aph(2'')-Ia,aadD1,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,mupA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/715/965/GCA_902715965.1_12162_6_69
619b3cc9570f24c02dcd49c4,GCA_902715985.1,,,PRJEB4140,SAMEA1971093,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902715985.1,"aac(6')-Ie/aph(2'')-Ia,aadD1,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,mupA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/715/985/GCA_902715985.1_12162_6_71
619b3cc9570f24c02dcd49c5,GCA_902715975.1,,,PRJEB4140,SAMEA2080907,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902715975.1,"aac(6')-Ie/aph(2'')-Ia,aadD1,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,mupA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/715/975/GCA_902715975.1_12162_6_70
619b3cc9570f24c02dcd49c6,GCA_902715995.1,,,PRJEB4140,SAMEA2078816,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902715995.1,"aac(6')-Ie/aph(2'')-Ia,aadD1,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,mupA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/715/995/GCA_902715995.1_12162_6_72
619b3cc9570f24c02dcd49c7,GCA_902716005.1,,,PRJEB4140,SAMEA2080908,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902716005.1,"aac(6')-Ie/aph(2'')-Ia,aadD1,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,mupA,murA_G257D=POINT,parC_S80F=POINT,sat4,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/716/005/GCA_902716005.1_12162_6_73
619b3cc9570f24c02dcd49c8,GCA_902716015.1,,,PRJEB4140,SAMEA2078823,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902716015.1,"aac(6')-Ie/aph(2'')-Ia,aadD1,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,mupA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/716/015/GCA_902716015.1_12162_6_83
619b3cc9570f24c02dcd49c9,GCA_902716025.1,,,PRJEB4140,SAMEA2078819,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902716025.1,"aac(6')-Ie/aph(2'')-Ia,aadD1,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,mupA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/716/025/GCA_902716025.1_12162_6_77
619b3cc9570f24c02dcd49ca,GCA_902716095.1,,,PRJEB4140,SAMEA2078826,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902716095.1,"aac(6')-Ie/aph(2'')-Ia,aadD1,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,mupA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/716/095/GCA_902716095.1_12162_6_87
619b3cc9570f24c02dcd49cb,GCA_902716065.1,,,PRJEB4140,SAMEA2078825,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902716065.1,"aac(6')-Ie/aph(2'')-Ia,aadD1,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,mupA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/716/065/GCA_902716065.1_12162_6_86
619b3cc9570f24c02dcd49cc,GCA_902716105.1,,,PRJEB4140,SAMEA2078824,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902716105.1,"aac(6')-Ie/aph(2'')-Ia,aadD1,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,mupA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/716/105/GCA_902716105.1_12162_6_84
619b3cc9570f24c02dcd49cd,GCA_902716085.1,,,PRJEB4140,SAMEA2078817,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902716085.1,"aac(6')-Ie/aph(2'')-Ia,aadD1,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,mupA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/716/085/GCA_902716085.1_12162_6_74
619b3cc9570f24c02dcd49ce,GCA_902716035.1,,,PRJEB4140,SAMEA2078828,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902716035.1,"aac(6')-Ie/aph(2'')-Ia,aadD1,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,mupA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/716/035/GCA_902716035.1_12162_6_90
619b3cc9570f24c02dcd49cf,GCA_902716075.1,,,PRJEB4140,SAMEA2080911,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902716075.1,"aac(6')-Ie/aph(2'')-Ia,aadD1,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,mupA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/716/075/GCA_902716075.1_12162_6_82
619b3cc9570f24c02dcd49d0,GCA_902716045.1,,,PRJEB4140,SAMEA2080909,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902716045.1,"aac(6')-Ie/aph(2'')-Ia,aadD1,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,mupA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/716/045/GCA_902716045.1_12162_6_76
619b3cc9570f24c02dcd49d1,GCA_902716055.1,,,PRJEB4140,SAMEA2080910,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902716055.1,"aac(6')-Ie/aph(2'')-Ia,aadD1,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,mupA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/716/055/GCA_902716055.1_12162_6_79
619b3cc9570f24c02dcd49d2,GCA_902716115.1,,,PRJEB4140,SAMEA2078827,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902716115.1,"aac(6')-Ie/aph(2'')-Ia,aadD1,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,mupA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/716/115/GCA_902716115.1_12162_6_89
619b3cc9570f24c02dcd49d3,GCA_902716135.1,,,PRJEB4140,SAMEA2078821,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902716135.1,"aac(6')-Ie/aph(2'')-Ia,aadD1,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,mupA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/716/135/GCA_902716135.1_12162_6_80
619b3cc9570f24c02dcd49d4,GCA_902716165.1,,,PRJEB4140,SAMEA2078818,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902716165.1,"aac(6')-Ie/aph(2'')-Ia,aadD1,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,mupA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/716/165/GCA_902716165.1_12162_6_75
